Id,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status
bufr4/0/02/150/13,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,13,HIRS 13,,,,,Operational
bufr4/0/02/150/14,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,14,HIRS 14,,,,,Operational
bufr4/0/02/150/15,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,15,HIRS 15,,,,,Operational
bufr4/0/02/150/16,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,16,HIRS 16,,,,,Operational
bufr4/0/02/150/17,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,17,HIRS 17,,,,,Operational
bufr4/0/02/150/18,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,18,HIRS 18,,,,,Operational
bufr4/0/02/150/19,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,19,HIRS 19,,,,,Operational
bufr4/0/02/150/20,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,20,HIRS 20,,,,,Operational
bufr4/0/02/150/21,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,21,MSU 1,,,,,Operational
bufr4/0/02/150/22,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,22,MSU 2,,,,,Operational
bufr4/0/02/150/23,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,23,MSU 3,,,,,Operational
bufr4/0/02/150/24,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,24,MSU 4,,,,,Operational
bufr4/0/02/150/25,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,25,SSU 1,,,,,Operational
bufr4/0/02/150/26,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,26,SSU 2,,,,,Operational
bufr4/0/02/150/27,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,27,SSU 3,,,,,Operational
bufr4/0/02/150/28,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,28,AMSU–A 1,,,,,Operational
bufr4/0/02/150/29,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,29,AMSU–A 2,,,,,Operational
bufr4/0/02/150/30,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,30,AMSU–A 3,,,,,Operational
bufr4/0/02/150/31,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,31,AMSU–A 4,,,,,Operational
bufr4/0/02/150/32,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,32,AMSU–A 5,,,,,Operational
bufr4/0/02/150/33,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,33,AMSU–A 6,,,,,Operational
bufr4/0/02/150/34,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,34,AMSU–A 7,,,,,Operational
bufr4/0/02/150/35,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,35,AMSU–A 8,,,,,Operational
bufr4/0/02/150/36,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,36,AMSU–A 9,,,,,Operational
bufr4/0/02/150/37,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,37,AMSU–A 10,,,,,Operational
bufr4/0/02/150/38,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,38,AMSU–A 11,,,,,Operational
bufr4/0/02/150/39,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,39,AMSU–A 12,,,,,Operational
bufr4/0/02/150/40,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,40,AMSU–A 13,,,,,Operational
bufr4/0/02/150/41,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,41,AMSU–A 14,,,,,Operational
bufr4/0/02/150/42,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,42,AMSU–A 15,,,,,Operational
bufr4/0/02/150/43,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,43,AMSU–B 1/MHS 1,,,,,Operational
bufr4/0/02/150/44,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,44,AMSU–B 2/MHS 2,,,,,Operational
bufr4/0/02/150/45,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,45,AMSU–B 3/MHS 3,,,,,Operational
bufr4/0/02/150/46,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,46,AMSU–B 4/MHS 4,,,,,Operational
bufr4/0/02/150/47,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,47,AMSU–B 5/MHS 5,,,,,Operational
bufr4/0/02/150/48,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,48,AVHRR 1,,,,,Operational
bufr4/0/02/150/49,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,49,AVHRR 2,,,,,Operational
bufr4/0/02/150/50,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,50,AVHRR 3a,,,,,Operational
bufr4/0/02/150/51,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,51,AVHRR 3b,,,,,Operational
bufr4/0/02/150/52,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,52,AVHRR 4,,,,,Operational
bufr4/0/02/150/53,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,53,AVHRR 5,,,,,Operational
bufr4/0/02/150/54-62,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,54-62,Зарезервированы,,,,,Operational
bufr4/0/02/150/63,002150,Номер канала используемого прибора TOVS/ATOVS/AVHRR,63,Отсутствующее значение,,,,,Operational
bufr4/0/02/151/0,002151,Идентификатор радиометра,0,HIRS,,,,,Operational
bufr4/0/02/151/1,002151,Идентификатор радиометра,1,MSU,,,,,Operational
bufr4/0/02/151/2,002151,Идентификатор радиометра,2,SSU,,,,,Operational
bufr4/0/02/151/3,002151,Идентификатор радиометра,3,AMSU–A1–1,,,,,Operational
bufr4/0/02/151/4,002151,Идентификатор радиометра,4,AMSU–A1–2,,,,,Operational
bufr4/0/02/151/5,002151,Идентификатор радиометра,5,AMSU–A2,,,,,Operational
bufr4/0/02/151/6,002151,Идентификатор радиометра,6,AMSU–B,,,,,Operational
